Market Code	Order Date	SAP Account Code	Quantity	Product Code
PT	02/01/2020	7000	9.288	10023
PT	30/01/2020	7000	49.5936	10060
PT	02/01/2020	7000	0	10199
PT	05/03/2020	7000	0	10023
PT	26/03/2020	7000	0	10059
PT	05/03/2020	7000	0	10060
PT	26/03/2020	7000	0	10060
PT	26/03/2020	7000	0	10199
PT	27/02/2019	1001	0	10023
PT	20/03/2019	1001	0	10059
PT	22/01/2020	1001	0	10059
PT	06/02/2019	1001	0	10023
PT	19/02/2020	1001	0	10059
PT	13/03/2019	1001	0	10055
PT	27/03/2019	1001	0	10199
PT	09/01/2019	1001	0	10060
PT	30/01/2019	1001	0	10060
PT	15/01/2020	1001	0	10060
PT	05/02/2020	1001	0	10060
PT	12/02/2020	1001	0	10166
PT	27/02/2019	1001	0	10060
PT	16/01/2019	1001	0	10060
PT	27/03/2019	1001	0	10166
PT	20/03/2019	1001	0	10055
PT	13/03/2019	1001	0	10122
PT	09/01/2019	1001	0	10122
PT	05/02/2020	1001	0	10122
PT	22/01/2020	1001	0	10060
PT	06/02/2019	1001	0	10166
PT	19/02/2020	1001	0	10121
PT	16/01/2019	1001	0	10121
PT	27/03/2019	1001	0	10121
PT	27/02/2019	1001	0	10121
PT	20/03/2019	1001	0	10182
PT	22/01/2020	1001	0	10121
PT	13/03/2019	1001	0	10132
PT	06/02/2019	1001	0	10121
PT	05/02/2020	1001	0	10181
PT	04/03/2020	1001	0	10060
PT	11/03/2020	1001	0	10166
PT	04/03/2020	1001	0	10122
PT	04/03/2020	1001	0	10181
PT	27/02/2019	7000	0	10023
PT	20/03/2019	7000	0	10059
PT	22/01/2020	7000	0	10059
PT	06/02/2019	7000	0	10023
PT	19/02/2020	7000	0	10059
PT	13/03/2019	7000	0	10055
PT	27/03/2019	7000	0	10199
PT	09/01/2019	7000	0	10023
PT	16/01/2019	7000	0	10059
PT	30/01/2019	7000	0	10023
PT	15/01/2020	7000	0	10023
PT	20/02/2019	7000	0	10060
PT	05/02/2020	7000	0	10023
PT	12/02/2020	7000	0	10060
PT	09/01/2019	7000	0	10060
PT	30/01/2019	7000	0	10060
PT	15/01/2020	7000	0	10060
PT	05/02/2020	7000	0	10060
PT	12/02/2020	7000	0	10166
PT	27/02/2019	7000	0	10060
PT	16/01/2019	7000	0	10060
PT	13/03/2019	7000	0	10060
PT	27/03/2019	7000	0	10166
PT	20/03/2019	7000	0	10055
PT	22/01/2020	7000	0	10023
PT	19/02/2020	7000	0	10060
PT	13/03/2019	7000	0	10122
PT	09/01/2019	7000	0	10122
PT	05/02/2020	7000	0	10122
PT	22/01/2020	7000	0	10060
PT	06/02/2019	7000	0	10166
PT	27/02/2019	7000	0	10122
PT	19/02/2020	7000	0	10121
PT	16/01/2019	7000	0	10121
PT	20/03/2019	7000	0	10060
PT	27/03/2019	7000	0	10121
PT	27/02/2019	7000	0	10121
PT	20/03/2019	7000	0	10182
PT	22/01/2020	7000	0	10121
PT	13/03/2019	7000	0	10132
PT	05/02/2020	7000	0	10121
PT	06/02/2019	7000	0	10121
PT	27/03/2019	7000	0	10182
PT	05/02/2020	7000	0	10181
PT	04/03/2020	7000	0	10023
PT	04/03/2020	7000	0	10060
PT	11/03/2020	7000	0	10166
PT	04/03/2020	7000	0	10122
PT	04/03/2020	7000	0	10121
PT	04/03/2020	7000	0	10181
PT	08/01/2019	1001	0	10059
PT	16/01/2019	1001	0	10059
PT	17/01/2019	1001	0	10023
PT	25/01/2019	1001	0	10059
PT	07/01/2020	1001	0	10059
PT	13/01/2020	1001	0	10059
PT	17/01/2020	1001	0	10062
PT	30/01/2020	1001	0	10199
PT	01/02/2019	1001	0	10023
PT	08/02/2019	1001	0	10059
PT	13/02/2019	1001	0	10059
PT	20/02/2019	1001	0	10059
PT	21/02/2019	1001	0	10059
PT	25/02/2019	1001	0	10023
PT	26/02/2019	1001	0	10059
PT	03/02/2020	1001	0	10023
PT	10/02/2020	1001	0	10059
PT	11/02/2020	1001	0	10059
PT	12/02/2020	1001	0	10059
PT	13/02/2020	1001	0	10023
PT	14/02/2020	1001	0	10059
PT	17/02/2020	1001	0	10059
PT	18/02/2020	1001	0	10023
PT	24/02/2020	1001	0	10023
PT	25/02/2020	1001	0	10059
PT	06/03/2019	1001	0	10059
PT	08/03/2019	1001	0	10059
PT	11/03/2019	1001	0	10059
PT	21/03/2019	1001	0	10059
PT	22/03/2019	1001	0	10059
PT	27/03/2019	1001	0	10059
PT	02/01/2019	1001	0	10059
PT	04/01/2019	1001	0	10059
PT	15/01/2019	1001	0	10059
PT	21/01/2019	1001	0	10059
PT	23/01/2019	1001	0	10059
PT	24/01/2019	1001	0	10062
PT	02/01/2020	1001	0	10059
PT	03/01/2020	1001	0	10059
PT	10/01/2020	1001	0	10059
PT	14/01/2020	1001	0	10059
PT	14/01/2020	1001	0	10199
PT	23/01/2020	1001	0	10059
PT	31/01/2020	1001	0	10023
PT	06/02/2019	1001	0	10059
PT	07/02/2019	1001	0	10023
PT	15/02/2019	1001	0	10059
PT	18/02/2019	1001	0	10059
PT	22/02/2019	1001	0	10023
PT	04/02/2020	1001	0	10059
PT	05/02/2020	1001	0	10059
PT	06/02/2020	1001	0	10059
PT	26/02/2020	1001	0	10023
PT	27/02/2020	1001	0	10062
PT	07/03/2019	1001	0	10059
PT	12/03/2019	1001	0	10059
PT	14/03/2019	1001	0	10059
PT	18/03/2019	1001	0	10059
PT	19/03/2019	1001	0	10059
PT	29/03/2019	1001	0	10059
PT	15/01/2020	1001	0	10166
PT	27/01/2020	1001	0	10122
PT	07/02/2020	1001	0	10060
PT	01/03/2019	1001	0	10060
PT	07/01/2019	1001	0	10060
PT	01/02/2019	1001	0	10060
PT	13/02/2020	1001	0	10060
PT	24/02/2020	1001	0	10060
PT	09/01/2019	1001	0	10023
PT	10/01/2019	1001	0	10202
PT	18/01/2019	1001	0	10023
PT	28/01/2019	1001	0	10023
PT	30/01/2019	1001	0	10023
PT	08/01/2020	1001	0	10023
PT	09/01/2020	1001	0	10023
PT	16/01/2020	1001	0	10023
PT	20/01/2020	1001	0	10023
PT	21/01/2020	1001	0	10023
PT	22/01/2020	1001	0	10023
PT	24/01/2020	1001	0	10023
PT	28/01/2020	1001	0	10060
PT	29/01/2020	1001	0	10023
PT	30/01/2020	1001	0	10023
PT	20/02/2019	1001	0	10023
PT	19/02/2020	1001	0	10062
PT	20/02/2020	1001	0	10023
PT	21/02/2020	1001	0	10023
PT	28/02/2020	1001	0	10023
PT	15/03/2019	1001	0	10199
PT	19/03/2019	1001	0	10199
PT	26/03/2019	1001	0	10055
PT	08/01/2019	1001	0	10023
PT	16/01/2019	1001	0	10023
PT	25/01/2019	1001	0	10023
PT	07/01/2020	1001	0	10023
PT	13/01/2020	1001	0	10023
PT	17/01/2020	1001	0	10023
PT	04/02/2019	1001	0	10023
PT	08/02/2019	1001	0	10062
PT	12/02/2019	1001	0	10062
PT	13/02/2019	1001	0	10023
PT	21/02/2019	1001	0	10062
PT	26/02/2019	1001	0	10023
PT	10/02/2020	1001	0	10062
PT	11/02/2020	1001	0	10023
PT	12/02/2020	1001	0	10023
PT	14/02/2020	1001	0	10023
