Market Code	Order Date	SAP Account Code	Quantity	Product Code
AT	14/01/2019	7000	0	10130
AT	17/01/2019	7000	0	10130
AT	21/01/2019	7000	0	10130
AT	24/01/2019	7000	0	10130
AT	28/01/2019	7000	0	10130
AT	31/01/2019	7000	0	10130
AT	06/01/2020	7000	0	10075
AT	07/02/2019	7000	0	10130
AT	11/02/2019	7000	0	10130
AT	14/02/2019	7000	0	10130
AT	18/02/2019	7000	0	10130
AT	21/02/2019	7000	0	10130
AT	25/02/2019	7000	0	10130
AT	28/02/2019	7000	0	10075
AT	17/02/2020	7000	0	10075
AT	04/03/2019	7000	0	10075
AT	25/03/2019	7000	0	10075
AT	02/01/2019	7000	0	10130
AT	07/01/2019	7000	0	10130
AT	10/01/2019	7000	0	10075
AT	20/01/2020	7000	0	10130
AT	27/01/2020	7000	0	10130
AT	04/02/2019	7000	0	10075
AT	10/02/2020	7000	0	10130
AT	13/02/2020	7000	0	10075
AT	02/01/2019	7000	0	10075
AT	07/01/2019	7000	0	10075
AT	20/01/2020	7000	0	10075
AT	27/01/2020	7000	37.8	10075
AT	10/02/2020	7000	43.44	10075
AT	09/01/2020	7000	28	10075
AT	20/02/2020	7000	0	10075
AT	24/02/2020	7000	0	10075
AT	07/03/2019	7000	34.96	10075
AT	11/03/2019	7000	0	10075
AT	14/03/2019	7000	0	10075
AT	18/03/2019	7000	32	10075
AT	21/03/2019	7000	0.678	10075
AT	14/01/2019	7000	0	10075
AT	17/01/2019	7000	0	10075
AT	21/01/2019	7000	2.36	10075
AT	24/01/2019	7000	0	10075
AT	28/01/2019	7000	0	10075
AT	31/01/2019	7000	0	10075
AT	07/02/2019	7000	0	10075
AT	11/02/2019	7000	0	10075
AT	14/02/2019	7000	0	10075
AT	18/02/2019	7000	30.7	10075
AT	21/02/2019	7000	0	10075
AT	25/02/2019	7000	57	10075
AT	13/03/2020	7000	0	10057
AT	26/03/2020	7000	0	10075
AT	30/03/2020	7000	0	10130
AT	30/03/2020	7000	0	10075
AT	05/03/2020	7000	0	10130
AT	23/03/2020	7000	0	10057
AT	02/03/2020	7000	6.204	10130
AT	12/03/2020	7000	0	10130
AT	16/03/2020	7000	0	10057
AT	19/03/2020	7000	0	10130
AT	09/03/2020	7000	0	10130
AT	09/03/2020	7000	236.68	10075
AT	05/03/2020	7000	0	10075
AT	23/03/2020	7000	8.2	10130
AT	02/03/2020	7000	32.9	10075
AT	12/03/2020	7000	37.55	10075
AT	16/03/2020	7000	0	10130
AT	19/03/2020	7000	0	10075
AT	16/03/2020	7000	0	10075
AT	23/03/2020	7000	39.6	10075
AT	03/01/2019	3000	0	10808
AT	03/01/2019	3000	0	10809
AT	07/01/2019	3000	0	10809
AT	07/01/2019	3000	0	10810
AT	14/01/2019	3000	0	10809
AT	15/01/2019	3000	0	10811
AT	16/01/2019	3000	0	10812
AT	16/01/2019	3000	0	10813
AT	16/01/2019	3000	0	10814
AT	18/01/2019	3000	0	10809
AT	22/01/2019	3000	0	10815
AT	23/01/2019	3000	0	10811
AT	24/01/2019	3000	0	10816
AT	25/01/2019	3000	0	10817
AT	28/01/2019	3000	0	10809
AT	30/01/2019	3000	0	10818
AT	07/01/2020	3000	0	10819
AT	07/01/2020	3000	0	10813
AT	08/01/2020	3000	0	10820
AT	09/01/2020	3000	0	10809
AT	14/01/2020	3000	0	10821
AT	14/01/2020	3000	0	10822
AT	15/01/2020	3000	0	10819
AT	16/01/2020	3000	0	10815
AT	16/01/2020	3000	0	10810
AT	20/01/2020	3000	0	10809
AT	20/01/2020	3000	0	10823
AT	21/01/2020	3000	0	10813
AT	22/01/2020	3000	0	10820
AT	22/01/2020	3000	0	10822
AT	22/01/2020	3000	0	10824
AT	27/01/2020	3000	0	10825
AT	27/01/2020	3000	0	10826
AT	30/01/2020	3000	0	10821
AT	04/02/2019	3000	0	10827
AT	05/02/2019	3000	0	10818
AT	07/02/2019	3000	0	10822
AT	07/02/2019	3000	0	10818
AT	08/02/2019	3000	0	10828
AT	11/02/2019	3000	0	10827
AT	13/02/2019	3000	0	10809
AT	18/02/2019	3000	0	10829
AT	21/02/2019	3000	0	10830
AT	25/02/2019	3000	0	10816
AT	25/02/2019	3000	0	10809
AT	27/02/2019	3000	0	10809
AT	27/02/2019	3000	0	10822
AT	03/02/2020	3000	0	10809
AT	04/02/2020	3000	0	10819
AT	05/02/2020	3000	0	10822
AT	05/02/2020	3000	0	10814
AT	07/02/2020	3000	0	10821
AT	11/02/2020	3000	0	10821
AT	12/02/2020	3000	0	10829
AT	12/02/2020	3000	0	10810
AT	17/02/2020	3000	0	10822
AT	18/02/2020	3000	0	10831
AT	18/02/2020	3000	0	10821
AT	20/02/2020	3000	0	10832
AT	25/02/2020	3000	0	10819
AT	26/02/2020	3000	0	10833
AT	04/03/2019	3000	0	10809
AT	04/03/2019	3000	0	10822
AT	06/03/2019	3000	0	10816
AT	07/03/2019	3000	0	10834
AT	12/03/2019	3000	0	10835
AT	13/03/2019	3000	0	10811
AT	18/03/2019	3000	0	10821
AT	18/03/2019	3000	0	10809
AT	21/03/2019	3000	0	10827
