Market Code	Order Date	SAP Account Code	Quantity	Product Code
GR	11/02/2019	1001	329.52	10038
GR	13/02/2019	1001	44	10038
GR	10/02/2020	1001	78.39	10038
GR	27/02/2020	1001	389.268	10127
GR	28/02/2020	1001	396.308	10126
GR	21/03/2019	1001	30.92	10038
GR	08/01/2019	1001	4.85	10005
GR	03/01/2020	1001	54.08	10050
GR	15/01/2020	1001	69.564	10040
GR	16/01/2020	1001	0.97	10126
GR	21/01/2020	1001	239.329	10038
GR	24/01/2020	1001	73.38	10038
GR	04/02/2019	1001	99.6	10126
GR	20/02/2019	1001	38.54	10040
GR	17/02/2020	1001	25.8	10127
GR	21/02/2020	1001	58.786	10050
GR	15/03/2019	1001	40.02	10126
GR	22/03/2019	1001	7.56	10038
GR	29/03/2019	1001	73.008	10038
GR	04/02/2019	1001	46.4	10165
GR	21/02/2020	1001	3.03	10165
GR	15/03/2019	1001	0.99	10039
GR	22/03/2019	1001	67.36	10126
GR	27/03/2019	1001	0	10039
GR	29/03/2019	1001	30.494	10165
GR	10/01/2019	1001	33.04	10180
GR	31/01/2019	1001	0	10039
GR	08/01/2020	1001	-8	10133
GR	10/01/2020	1001	32.7	10134
GR	20/01/2020	1001	0	10180
GR	23/01/2020	1001	57.28	10126
GR	28/01/2020	1001	847.44	10165
GR	14/02/2019	1001	64.8	10126
GR	20/02/2019	1001	0	10126
GR	18/02/2020	1001	393.23	10039
GR	12/03/2019	1001	9.2	10180
GR	28/01/2019	1001	3.33	10165
GR	08/02/2019	1001	203.3	10165
GR	11/02/2019	1001	376.04	10126
GR	13/02/2019	1001	80.25	10039
GR	10/02/2020	1001	0	10126
GR	28/02/2020	1001	0	10165
GR	21/03/2019	1001	0	10126
GR	13/01/2020	1001	0	10134
GR	11/02/2019	1001	0	10215
GR	13/02/2019	1001	0	10165
GR	15/02/2019	1001	0	10039
GR	10/02/2020	1001	0	10039
GR	27/02/2020	1001	0	10180
GR	21/03/2019	1001	0	10039
GR	15/03/2019	1001	0	10165
GR	27/03/2019	1001	0	10215
GR	08/01/2020	1001	0	10039
GR	10/01/2020	1001	0	10165
GR	28/01/2020	1001	0	10127
GR	31/01/2020	1001	0	10165
GR	14/02/2019	1001	0	10039
GR	20/02/2019	1001	0	10039
GR	18/02/2020	1001	0	10040
GR	08/01/2020	1001	0	10165
GR	10/01/2020	1001	0	10040
GR	14/02/2019	1001	0	10165
GR	20/02/2019	1001	0	10165
GR	08/02/2019	1001	0	10215
GR	15/02/2019	1001	0	10165
GR	10/02/2020	1001	0	10165
GR	21/03/2019	1001	0	10165
GR	15/03/2019	1001	0	10215
GR	08/01/2020	1001	0	10040
GR	10/01/2020	1001	29.76	10215
GR	20/02/2019	1001	223.934	10215
GR	13/02/2019	1001	43.834	10180
GR	08/01/2020	1001	33.08	10215
GR	08/02/2019	1001	263.44	10126
GR	02/03/2020	1001	23.8	10038
GR	11/03/2020	1001	0	10038
GR	13/03/2020	1001	57.772	10126
GR	19/03/2020	1001	0	10038
GR	03/03/2020	1001	0	10038
GR	05/03/2020	1001	73.92	10038
GR	10/03/2020	1001	33.3	10038
GR	16/03/2020	1001	-53.36	10038
GR	03/03/2020	1001	88.464	10126
GR	05/03/2020	1001	0.232	10126
GR	16/03/2020	1001	69.306	10126
GR	02/03/2020	1001	32.2	10215
GR	13/03/2020	1001	80.3	10039
GR	19/03/2020	1001	26.4	10126
GR	19/03/2020	1001	2.79	10039
GR	03/03/2020	1001	39.96	10215
GR	05/03/2020	1001	2.08	10039
GR	11/03/2020	1001	4.806	10180
GR	13/03/2020	1001	3.468	10165
GR	13/03/2020	1001	0	10040
GR	19/03/2020	1001	0	10165
GR	05/03/2020	1001	0	10165
GR	05/03/2020	1001	8.03	10180
GR	13/03/2020	1001	303.28	10127
GR	19/03/2020	1001	367.38	10127
GR	19/03/2020	1001	23.4	10180
GR	08/01/2019	7000	39	10005
GR	15/01/2019	7000	399.02	10126
GR	31/01/2019	7000	56.356	10126
GR	08/01/2020	7000	73.032	10050
GR	10/01/2020	7000	0	10038
GR	15/01/2020	7000	0	10038
GR	20/01/2020	7000	0	10165
GR	23/01/2020	7000	0	10038
GR	28/01/2020	7000	0	10126
GR	14/02/2019	7000	0	10038
GR	20/02/2019	7000	0	10038
GR	18/02/2020	7000	0	10038
GR	19/02/2020	7000	0	10038
GR	04/02/2019	7000	0	10165
GR	21/02/2020	7000	0	10165
GR	15/03/2019	7000	0	10039
GR	22/03/2019	7000	0	10126
GR	27/03/2019	7000	0	10039
GR	29/03/2019	7000	0	10165
GR	10/01/2020	7000	0	10134
GR	11/02/2019	7000	0	10215
GR	13/02/2019	7000	29.92	10165
GR	15/02/2019	7000	60.378	10039
GR	10/02/2020	7000	0.36	10039
GR	27/02/2020	7000	387.5	10180
GR	21/03/2019	7000	483.728	10039
GR	08/01/2020	7000	339.992	10165
GR	10/01/2020	7000	42.308	10040
GR	14/02/2019	7000	32.83	10165
GR	20/02/2019	7000	0	10165
GR	15/03/2019	7000	23.878	10215
GR	08/02/2019	7000	38.39	10126
GR	02/03/2020	7000	39.656	10038
GR	11/03/2020	7000	96.3	10038
GR	13/03/2020	7000	89.268	10126
GR	03/03/2020	7000	-7.2	10126
GR	05/03/2020	7000	6.96	10126
GR	16/03/2020	7000	0	10126
GR	19/03/2020	7000	0	10039
GR	13/03/2020	7000	0	10040
GR	05/03/2020	7000	0	10180
GR	19/03/2020	7000	0	10180
GR	31/01/2019	1001	0	10038
